1E60 1460488_1483485_1E60.c [["header__<stdlib.h>", 1], ["header__<stdio.h>", 1], ["return__return", 1], ["string_literal__\"Case #%d: %s\\n\"", 1], ["identifier__printf", 1], ["minus__-", 1], ["char_constant__'a'", 2], ["char_constant__' '", 1], ["char_constant__'\\0'", 1], ["exclaimequal__!=", 2], ["identifier__var_4", 6], ["string_literal__\"%[a-z ]\\n\"", 1], ["sizeof__sizeof", 1], ["identifier__memset", 1], ["if__if", 1], ["plusplus__++", 2], ["amp__&", 1], ["string_literal__\"%d\\n\"", 1], ["r_brace__}", 5], ["numeric_constant__16", 1], ["numeric_constant__0", 4], ["numeric_constant__15", 1], ["numeric_constant__22", 1], ["header__<string.h>", 1], ["semi__;", 14], ["numeric_constant__25", 1], ["r_square__]", 7], ["numeric_constant__14", 1], ["numeric_constant__5", 2], ["lessequal__<=", 1], ["char__char", 2], ["l_brace__{", 5], ["numeric_constant__7", 1], ["identifier__argvvoid", 1], ["plus__+", 1], ["int__int", 6], ["numeric_constant__21", 1], ["comma___", 33], ["numeric_constant__4", 1], ["numeric_constant__9", 1], ["r_paren__)", 8], ["star__*", 3], ["identifier__var_0", 9], ["identifier__main", 1], ["l_paren__(", 8], ["numeric_constant__12", 1], ["identifier__argc", 1], ["identifier__var_3", 5], ["identifier__var_1", 2], ["numeric_constant__26", 1], ["equal__=", 4], ["numeric_constant__18", 1], ["numeric_constant__2", 1], ["identifier__scanf", 2], ["numeric_constant__19", 1], ["numeric_constant__23", 1], ["numeric_constant__20", 1], ["numeric_constant__8", 1], ["while__while", 1], ["numeric_constant__6", 1], ["numeric_constant__11", 1], ["header__<assert.h>", 1], ["for__for", 1], ["identifier__var_2", 3], ["numeric_constant__1", 2], ["numeric_constant__13", 1], ["numeric_constant__3", 1], ["l_square__[", 7], ["numeric_constant__100", 1], ["numeric_constant__24", 1], ["numeric_constant__10", 1], ["numeric_constant__17", 1]] 
1E60 1460488_1483488_1E60.c [["header__<stdlib.h>", 1], ["header__<stdio.h>", 1], ["return__return", 1], ["slash__/", 1], ["identifier__printf", 1], ["__extension______extension__", 1], ["string_literal__\"var_4 % 2 == 0\"", 1], ["identifier____assert_fail", 1], ["colon__:", 1], ["percent__%", 1], ["ampamp__&&", 1], ["identifier__atoi", 1], ["numeric_constant__2", 2], ["identifier__var_10", 3], ["numeric_constant__52", 1], ["continue__continue", 1], ["char_constant__'0'", 1], ["r_brace__}", 9], ["break__break", 1], ["equalequal__==", 3], ["sizeof__sizeof", 1], ["identifier__memmove", 1], ["string_literal__\"Case #%d: %d\\n\"", 1], ["minus__-", 2], ["while__while", 1], ["identifier__strcpy", 1], ["amp__&", 5], ["identifier__scanf", 2], ["int__int", 10], ["string_literal__\"%d\\n\"", 1], ["string_literal__\"/home/user/code/authorship-evasion/data/dataset_c_only/dataset_normalized/1E60/1460488_1483488_1E60.c\"", 1], ["identifier__strcmp", 1], ["if__if", 3], ["plusplus__++", 3], ["header__<string.h>", 1], ["semi__;", 28], ["void__void", 1], ["l_square__[", 7], ["numeric_constant__100", 2], ["identifier__var_7", 9], ["identifier__var_5", 5], ["identifier__var_6", 5], ["identifier__argvvoid", 1], ["comma___", 15], ["r_paren__)", 23], ["star__*", 3], ["identifier__var_0", 3], ["identifier__main", 1], ["__PRETTY_FUNCTION______PRETTY_FUNCTION__", 1], ["equal__=", 7], ["identifier__strlen", 1], ["header__<assert.h>", 1], ["for__for", 2], ["numeric_constant__1", 5], ["identifier__var_2", 4], ["numeric_constant__0", 8], ["char__char", 5], ["l_brace__{", 9], ["lessequal__<=", 4], ["identifier__var_9", 2], ["identifier__argc", 1], ["string_literal__\"%d %d\\n\"", 1], ["identifier__var_4", 4], ["identifier__sprintf", 1], ["r_square__]", 7], ["l_paren__(", 23], ["string_literal__\"%d\"", 1], ["question__?", 1], ["else__else", 2], ["identifier__var_1", 5], ["identifier__var_3", 4], ["identifier__var_8", 4]] 
1E60 1460488_1595491_1E60.c [["header__<string.h>", 1], ["header__<stdlib.h>", 1], ["header__<stdio.h>", 1], ["header__<assert.h>", 1], ["star__*", 4], ["identifier__var_0", 8], ["numeric_constant__24", 1], ["numeric_constant__3", 6], ["void__void", 4], ["l_square__[", 2], ["r_paren__)", 40], ["numeric_constant__100", 1], ["string_literal__\"0\"", 1], ["string_literal__\"!var_1\"", 1], ["numeric_constant__2", 3], ["identifier__var_10", 3], ["plus__+", 7], ["int__int", 21], ["return__return", 7], ["r_brace__}", 18], ["slash__/", 4], ["semi__;", 37], ["equal__=", 7], ["percent__%", 2], ["identifier__var_15", 3], ["__extension______extension__", 3], ["identifier__var_12", 5], ["string_literal__\"var_5 == 0\"", 1], ["identifier__var_16", 5], ["question__?", 5], ["identifier__var_1", 3], ["identifier__var_3", 4], ["else__else", 5], ["identifier__var_8", 4], ["if__if", 8], ["plusplus__++", 2], ["comma___", 38], ["identifier__func_1", 4], ["identifier__func_0", 3], ["l_brace__{", 18], ["char__char", 1], ["lessequal__<=", 1], ["identifier__var_2", 5], ["numeric_constant__1", 11], ["for__for", 2], ["numeric_constant__0", 18], ["numeric_constant__8", 1], ["identifier__var_14", 3], ["exclaim__!", 2], ["identifier____assert_fail", 3], ["equalequal__==", 5], ["colon__:", 5], ["identifier__var_4", 5], ["identifier__var_5", 6], ["identifier__var_6", 5], ["identifier__var_7", 5], ["string_literal__\"%d \"", 1], ["numeric_constant__33", 1], ["less__<", 2], ["l_paren__(", 40], ["greater__>", 2], ["identifier__argc", 1], ["identifier__var_9", 3], ["greaterequal__>=", 3], ["minus__-", 3], ["string_literal__\"Case #%d: %d\\n\"", 1], ["ampamp__&&", 1], ["identifier__main", 1], ["identifier__argvvoid", 1], ["identifier__var_11", 3], ["identifier__scanf", 3], ["string_literal__\"%d\\n\"", 1], ["__PRETTY_FUNCTION______PRETTY_FUNCTION__", 3], ["string_literal__\"/home/user/code/authorship-evasion/data/dataset_c_only/dataset_normalized/1E60/1460488_1595491_1E60.c\"", 3], ["amp__&", 5], ["identifier__var_13", 4], ["identifier__var_17", 5], ["r_square__]", 2], ["identifier__memset", 1], ["sizeof__sizeof", 1], ["string_literal__\"%d %d %d \"", 1], ["identifier__printf", 1]] 
1E60 2270488_2449486_1E60.c [["return__return", 1], ["string_literal__\"NO\"", 1], ["colon__:", 1], ["header__<stdlib.h>", 1], ["string_literal__\"YES\"", 1], ["string_literal__\"Case #%d: %s\\n\"", 1], ["identifier__printf", 1], ["exclaimequal__!=", 1], ["identifier__var_12", 3], ["header__<stdio.h>", 1], ["identifier__var_11", 5], ["identifier__var_6", 28], ["identifier__var_5", 9], ["identifier__var_4", 9], ["header__<string.h>", 1], ["semi__;", 44], ["r_brace__}", 17], ["numeric_constant__0", 14], ["l_square__[", 28], ["numeric_constant__100", 1], ["string_literal__\"%d\\n\"", 1], ["header__<assert.h>", 1], ["identifier__var_2", 5], ["numeric_constant__1", 2], ["for__for", 11], ["if__if", 5], ["plusplus__++", 11], ["identifier__var_7", 28], ["string_literal__\"%d \"", 1], ["int__int", 13], ["identifier__scanf", 3], ["comma___", 7], ["identifier__main", 1], ["l_paren__(", 21], ["r_paren__)", 21], ["star__*", 2], ["identifier__var_0", 1], ["amp__&", 4], ["equal__=", 20], ["char__char", 1], ["l_brace__{", 17], ["lessequal__<=", 1], ["question__?", 1], ["identifier__var_3", 3], ["identifier__var_1", 1], ["identifier__var_8", 7], ["r_square__]", 28], ["string_literal__\"%d %d\\n\"", 1], ["identifier__var_9", 7], ["less__<", 14], ["identifier__var_10", 5]] 
1E60 2270488_2453486_1E60.c [["header__<stdlib.h>", 1], ["string_literal__\"Case #%d: %s\\n\"", 1], ["identifier__printf", 1], ["string_literal__\"Draw\"", 1], ["string_literal__\"O won\"", 1], ["string_literal__\"X won\"", 1], ["string_literal__\"!(var_13 && var_14)\"", 1], ["identifier____assert_fail", 1], ["colon__:", 1], ["exclaim__!", 1], ["char_constant__'O'", 1], ["identifier__var_14", 3], ["char_constant__'X'", 1], ["identifier__var_13", 3], ["__extension______extension__", 1], ["identifier__var_12", 6], ["char_constant__'.'", 1], ["header__<stdio.h>", 1], ["identifier__var_11", 3], ["string_literal__\"%c \"", 1], ["string_literal__\"Game has not completed\"", 1], ["string_literal__\"/home/user/code/authorship-evasion/data/dataset_c_only/dataset_normalized/1E60/2270488_2453486_1E60.c\"", 1], ["identifier__var_10", 5], ["amp__&", 2], ["string_literal__\"%d\\n\"", 1], ["identifier__scanf", 2], ["identifier__var_9", 9], ["identifier__var_7", 3], ["identifier__var_6", 5], ["header__<string.h>", 1], ["semi__;", 52], ["r_brace__}", 30], ["numeric_constant__0", 14], ["header__<assert.h>", 1], ["for__for", 11], ["identifier__var_2", 28], ["numeric_constant__1", 6], ["lessequal__<=", 1], ["char__char", 5], ["l_brace__{", 30], ["identifier__var_5", 1], ["comma___", 15], ["identifier__sprintf", 4], ["r_square__]", 25], ["void__void", 1], ["numeric_constant__100", 1], ["l_square__[", 25], ["numeric_constant__3", 2], ["int__int", 12], ["l_paren__(", 40], ["question__?", 1], ["identifier__var_8", 9], ["identifier__var_1", 5], ["identifier__var_3", 12], ["else__else", 5], ["__PRETTY_FUNCTION______PRETTY_FUNCTION__", 1], ["equal__=", 15], ["less__<", 10], ["plusplus__++", 11], ["if__if", 12], ["identifier__func_0", 3], ["numeric_constant__4", 18], ["char_constant__'T'", 4], ["exclaimequal__!=", 8], ["ampamp__&&", 5], ["break__break", 4], ["numeric_constant__83", 1], ["minus__-", 2], ["equalequal__==", 5], ["return__return", 6], ["identifier__main", 1], ["identifier__var_4", 1], ["r_paren__)", 40], ["identifier__var_0", 9], ["star__*", 2]] 
1E60 2270488_2463486_1E60.c [["header__<stdlib.h>", 1], ["header__<math.h>", 1], ["identifier__sqrt", 2], ["identifier__printf", 1], ["string_literal__\"%lld %lld\\n\"", 1], ["identifier__var_17", 3], ["amp__&", 3], ["string_literal__\"%d\\n\"", 1], ["identifier__var_16", 3], ["identifier__var_15", 3], ["double__double", 4], ["identifier__var_14", 5], ["identifier__var_13", 7], ["identifier__var_12", 3], ["header__<stdio.h>", 1], ["identifier__var_11", 5], ["identifier__var_10", 4], ["identifier__var_9", 4], ["identifier__scanf", 2], ["string_literal__\"%lld\"", 1], ["identifier__var_5", 1], ["identifier__var_6", 1], ["comma___", 8], ["header__<string.h>", 1], ["semi__;", 36], ["r_brace__}", 8], ["lessequal__<=", 4], ["char__char", 2], ["l_brace__{", 8], ["l_square__[", 3], ["numeric_constant__100", 1], ["identifier__var_7", 5], ["identifier__func_0", 3], ["identifier__sprintf", 1], ["r_square__]", 3], ["plus__+", 1], ["int__int", 9], ["long__long", 14], ["less__<", 2], ["l_paren__(", 21], ["ampamp__&&", 3], ["exclaimequal__!=", 1], ["header__<assert.h>", 1], ["for__for", 3], ["identifier__var_2", 6], ["numeric_constant__1", 7], ["numeric_constant__0", 4], ["identifier__var_8", 3], ["identifier__var_1", 5], ["identifier__var_3", 4], ["equal__=", 13], ["identifier__strlen", 1], ["identifier__var_4", 3], ["plusplus__++", 4], ["if__if", 3], ["string_literal__\"Case #%d: %d\\n\"", 1], ["minus__-", 3], ["return__return", 2], ["identifier__main", 1], ["r_paren__)", 21], ["identifier__var_0", 2], ["star__*", 3]] 
1E60 2974486_5709773144064000_1E60.c [["header__<stdlib.h>", 1], ["numeric_constant__0", 1], ["return__return", 1], ["identifier__printf", 1], ["r_brace__}", 5], ["less__<", 1], ["amp__&", 4], ["header__<string.h>", 1], ["semi__;", 23], ["identifier__var_7", 6], ["identifier__var_5", 4], ["identifier__var_6", 4], ["identifier__scanf", 2], ["string_literal__\"%d\\n\"", 1], ["identifier__var_2", 5], ["numeric_constant__1", 2], ["for__for", 1], ["if__if", 1], ["plusplus__++", 1], ["break__break", 1], ["numeric_constant__2.0", 1], ["comma___", 7], ["identifier__main", 1], ["l_paren__(", 9], ["r_paren__)", 9], ["star__*", 2], ["identifier__var_0", 1], ["equal__=", 9], ["string_literal__\"Case #%d: %.8lf\\n\"", 1], ["while__while", 1], ["char__char", 1], ["l_brace__{", 5], ["lessequal__<=", 1], ["double__double", 8], ["identifier__var_4", 3], ["int__int", 4], ["plus__+", 5], ["numeric_constant__0.0", 1], ["else__else", 1], ["identifier__var_3", 3], ["identifier__var_1", 1], ["identifier__var_8", 6], ["string_literal__\"%lf %lf %lf\\n\"", 1], ["identifier__var_9", 4], ["identifier__var_10", 4], ["header__<stdio.h>", 1], ["identifier__var_11", 3], ["slash__/", 3]] 
1E60 2974486_5756407898963968_1E60.c [["header__<stdlib.h>", 1], ["return__return", 1], ["string_literal__\"Case #%d: Bad magician!\\n\"", 1], ["identifier__printf", 3], ["greater__>", 2], ["equalequal__==", 3], ["string_literal__\"Case #%d: %d\\n\"", 1], ["minus__-", 4], ["r_brace__}", 16], ["amp__&", 5], ["header__<string.h>", 1], ["semi__;", 36], ["numeric_constant__0", 12], ["l_square__[", 14], ["string_literal__\"Case #%d: Volunteer cheated!\\n\"", 1], ["identifier__var_5", 4], ["identifier__var_6", 9], ["identifier__scanf", 5], ["int__int", 13], ["string_literal__\"%d\\n\"", 3], ["identifier__var_2", 7], ["numeric_constant__1", 5], ["for__for", 7], ["if__if", 5], ["plusplus__++", 7], ["identifier__var_7", 9], ["string_literal__\"%d \"", 2], ["comma___", 10], ["numeric_constant__4", 10], ["identifier__main", 1], ["l_paren__(", 21], ["r_paren__)", 21], ["star__*", 2], ["identifier__var_0", 1], ["equal__=", 10], ["char__char", 1], ["l_brace__{", 16], ["lessequal__<=", 1], ["identifier__var_12", 8], ["identifier__var_4", 3], ["else__else", 3], ["identifier__var_3", 3], ["identifier__var_1", 1], ["identifier__var_8", 3], ["r_square__]", 14], ["identifier__var_9", 4], ["identifier__var_10", 5], ["header__<stdio.h>", 1], ["identifier__var_11", 6], ["less__<", 6]] 
abhinav1203 1460488_1483485_abhinav1203.c [["header__<stdlib.h>", 1], ["char_constant__'b'", 1], ["char_constant__'l'", 1], ["char_constant__'m'", 1], ["char_constant__'k'", 1], ["char_constant__'u'", 1], ["while__while", 2], ["char_constant__'s'", 1], ["char_constant__'e'", 1], ["comma___", 29], ["char_constant__'y'", 1], ["semi__;", 15], ["char_constant__'f'", 1], ["r_square__]", 2], ["identifier__var_2", 2], ["char_constant__'z'", 2], ["numeric_constant__1", 1], ["identifier__var_3", 3], ["else__else", 1], ["identifier__argc", 1], ["l_paren__(", 17], ["string_literal__\"%d\"", 1], ["identifier__main", 1], ["char_constant__'x'", 1], ["star__*", 5], ["r_paren__)", 17], ["char_constant__'v'", 1], ["int__int", 7], ["char_constant__'g'", 1], ["sizeof__sizeof", 1], ["char_constant__'h'", 1], ["identifier__var_0", 2], ["numeric_constant__120", 1], ["numeric_constant__0", 1], ["numeric_constant__26", 1], ["identifier__argv", 1], ["string_literal__\"Case #%d: \"", 1], ["char_constant__'d'", 1], ["char_constant__'o'", 1], ["l_square__[", 2], ["char_constant__'c'", 1], ["l_brace__{", 6], ["char__char", 6], ["lessequal__<=", 1], ["equal__=", 5], ["identifier__malloc", 1], ["char_constant__'q'", 1], ["char_constant__'r'", 1], ["char_constant__'t'", 1], ["minus__-", 1], ["identifier__var_1", 9], ["string_literal__\"\\n\"", 1], ["char_constant__'w'", 1], ["char_constant__'j'", 1], ["return__return", 1], ["char_constant__'i'", 1], ["char_constant__'p'", 1], ["char_constant__'a'", 3], ["char_constant__'\\n'", 1], ["r_brace__}", 6], ["identifier__var_4", 3], ["char_constant__'n'", 1], ["identifier__var_5", 1], ["identifier__getchar", 2], ["identifier__scanf", 1], ["amp__&", 1], ["minusminus__--", 1], ["identifier__printf", 4], ["exclaimequal__!=", 4], ["ampamp__&&", 4], ["string_literal__\"%c\"", 1], ["char_constant__'\\r'", 1], ["char_constant__'\\0'", 1], ["char_constant__'\\t'", 1], ["if__if", 1], ["plusplus__++", 1], ["greaterequal__>=", 1], ["string_literal__\" \"", 1], ["header__<stdio.h>", 1]] 
abhinav1203 1460488_1483488_abhinav1203.c [["header__<stdlib.h>", 1], ["identifier__printf", 1], ["pipepipe__||", 1], ["equalequal__==", 1], ["exclaimequal__!=", 2], ["ampamp__&&", 3], ["greaterequal__>=", 1], ["sizeof__sizeof", 1], ["string_literal__\"%d %d\"", 1], ["minusminus__--", 1], ["amp__&", 4], ["identifier__scanf", 2], ["identifier__var_16", 3], ["identifier__qsort", 1], ["r_square__]", 10], ["percent__%", 1], ["identifier__var_15", 11], ["identifier__var_14", 4], ["identifier__var_13", 3], ["identifier__var_12", 6], ["header__<stdio.h>", 1], ["identifier__var_11", 16], ["numeric_constant__2", 1], ["identifier__var_10", 7], ["identifier__var_7", 3], ["identifier__argv", 1], ["numeric_constant__0", 8], ["lessequal__<=", 2], ["char__char", 1], ["l_brace__{", 13], ["return__return", 5], ["greater__>", 1], ["identifier__var_5", 4], ["identifier__var_6", 4], ["identifier__func_0", 2], ["numeric_constant__1", 9], ["identifier__var_2", 4], ["for__for", 4], ["string_literal__\"Case #%d: %d\\n\"", 1], ["minus__-", 5], ["plus__+", 1], ["int__int", 23], ["identifier__func_1", 2], ["less__<", 4], ["plusplus__++", 7], ["if__if", 2], ["string_literal__\"%d\"", 1], ["l_paren__(", 22], ["const__const", 2], ["semi__;", 40], ["r_brace__}", 13], ["comma___", 10], ["r_paren__)", 22], ["identifier__var_0", 2], ["star__*", 10], ["identifier__var_8", 4], ["identifier__var_1", 2], ["else__else", 1], ["identifier__var_3", 3], ["equal__=", 14], ["while__while", 2], ["numeric_constant__100", 1], ["l_square__[", 10], ["void__void", 2], ["numeric_constant__10", 4], ["slash__/", 3], ["identifier__func_2", 2], ["identifier__var_4", 2], ["identifier__main", 1], ["identifier__var_9", 4], ["identifier__argc", 1]] 
