1E60 1460488_1483485_1E60.c [["NumFunctions/length", "1.333333e-03"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.000000e+00"]] 
1E60 1460488_1483488_1E60.c [["NumFunctions/length", "7.479432e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "7"], ["avgbranchingfactor", "1.000000e+00"]] 
1E60 1460488_1595491_1E60.c [["NumFunctions/length", "1.654716e-03"], ["avgParams", "3.000000e+00"], ["stdDevNumParams", "1.414214e+00"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.111111e+00"]] 
1E60 2270488_2449486_1E60.c [["NumFunctions/length", "5.263158e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.454545e+00"]] 
1E60 2270488_2453486_1E60.c [["NumFunctions/length", "8.250825e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.533333e+00"]] 
1E60 2270488_2463486_1E60.c [["NumFunctions/length", "1.502630e-03"], ["avgParams", "1.500000e+00"], ["stdDevNumParams", "5.000000e-01"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.200000e+00"]] 
1E60 2974486_5709773144064000_1E60.c [["NumFunctions/length", "1.108647e-03"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.000000e+00"]] 
1E60 2974486_5756407898963968_1E60.c [["NumFunctions/length", "6.257822e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "7"], ["avgbranchingfactor", "1.333333e+00"]] 
abhinav1203 1460488_1483485_abhinav1203.c [["NumFunctions/length", "1.152074e-03"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.000000e+00"]] 
abhinav1203 1460488_1483488_abhinav1203.c [["NumFunctions/length", "2.457002e-03"], ["avgParams", "1.500000e+00"], ["stdDevNumParams", "5.000000e-01"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.142857e+00"]] 
abhinav1203 1460488_1595491_abhinav1203.c [["NumFunctions/length", "1.149425e-03"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.250000e+00"]] 
abhinav1203 2270488_2449486_abhinav1203.c [["NumFunctions/length", "5.184033e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.636364e+00"]] 
abhinav1203 2270488_2453486_abhinav1203.c [["NumFunctions/length", "2.991325e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.588235e+00"]] 
abhinav1203 2270488_2463486_abhinav1203.c [["NumFunctions/length", "1.890359e-03"], ["avgParams", "1.500000e+00"], ["stdDevNumParams", "5.000000e-01"], ["nestingdepth", "3"], ["avgbranchingfactor", "2.000000e+00"]] 
abhinav1203 2974486_5709773144064000_abhinav1203.c [["NumFunctions/length", "1.669449e-03"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "3"], ["avgbranchingfactor", "1.000000e+00"]] 
abhinav1203 2974486_5756407898963968_abhinav1203.c [["NumFunctions/length", "6.720430e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "7"], ["avgbranchingfactor", "1.333333e+00"]] 
alan790712 1460488_1483485_alan790712.c [["NumFunctions/length", "8.857396e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "3"], ["avgbranchingfactor", "1.500000e+00"]] 
alan790712 1460488_1483488_alan790712.c [["NumFunctions/length", "2.167630e-03"], ["avgParams", "1.666667e+00"], ["stdDevNumParams", "4.714045e-01"], ["nestingdepth", "3"], ["avgbranchingfactor", "1.400000e+00"]] 
alan790712 1460488_1595491_alan790712.c [["NumFunctions/length", "9.950249e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.200000e+00"]] 
alan790712 2270488_2449486_alan790712.c [["NumFunctions/length", "6.056935e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.571429e+00"]] 
alan790712 2270488_2453486_alan790712.c [["NumFunctions/length", "1.438159e-03"], ["avgParams", "1.333333e+00"], ["stdDevNumParams", "9.428090e-01"], ["nestingdepth", "4"], ["avgbranchingfactor", "2.375000e+00"]] 
alan790712 2270488_2463486_alan790712.c [["NumFunctions/length", "6.724950e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.500000e+00"]] 
alan790712 2974486_5709773144064000_alan790712.c [["NumFunctions/length", "1.731602e-03"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.400000e+00"]] 
alan790712 2974486_5756407898963968_alan790712.c [["NumFunctions/length", "6.706908e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.333333e+00"]] 
Ankzz 1460488_1483485_Ankzz.c [["NumFunctions/length", "9.596929e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.250000e+00"]] 
Ankzz 1460488_1483488_Ankzz.c [["NumFunctions/length", "7.518797e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.200000e+00"]] 
Ankzz 1460488_1595491_Ankzz.c [["NumFunctions/length", "4.347826e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "9"], ["avgbranchingfactor", "1.000000e+00"]] 
Ankzz 2270488_2449486_Ankzz.c [["NumFunctions/length", "2.069108e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "9"], ["avgbranchingfactor", "1.161290e+00"]] 
Ankzz 2270488_2453486_Ankzz.c [["NumFunctions/length", "3.007519e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "7"], ["avgbranchingfactor", "1.421053e+00"]] 
Ankzz 2270488_2463486_Ankzz.c [["NumFunctions/length", "2.215657e-03"], ["avgParams", "1.333333e+00"], ["stdDevNumParams", "4.714045e-01"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.000000e+00"]] 
Ankzz 2974486_5709773144064000_Ankzz.c [["NumFunctions/length", "6.743088e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.000000e+00"]] 
Ankzz 2974486_5756407898963968_Ankzz.c [["NumFunctions/length", "4.120313e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "7"], ["avgbranchingfactor", "1.400000e+00"]] 
born2code 1460488_1483485_born2code.c [["NumFunctions/length", "1.015228e-03"], ["avgParams", "1.500000e+00"], ["stdDevNumParams", "5.000000e-01"], ["nestingdepth", "27"], ["avgbranchingfactor", "1.000000e+00"]] 
born2code 1460488_1483488_born2code.c [["NumFunctions/length", "1.907184e-03"], ["avgParams", "1.666667e+00"], ["stdDevNumParams", "4.714045e-01"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.200000e+00"]] 
born2code 1460488_1595491_born2code.c [["NumFunctions/length", "1.199041e-03"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.000000e+00"]] 
born2code 2270488_2449486_born2code.c [["NumFunctions/length", "8.445946e-04"], ["avgParams", "3.000000e+00"], ["stdDevNumParams", "1.000000e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.428571e+00"]] 
born2code 2270488_2453486_born2code.c [["NumFunctions/length", "2.472188e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "7"], ["avgbranchingfactor", "1.700000e+00"]] 
born2code 2270488_2463486_born2code.c [["NumFunctions/length", "2.322880e-03"], ["avgParams", "1.500000e+00"], ["stdDevNumParams", "5.000000e-01"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.428571e+00"]] 
born2code 2974486_5709773144064000_born2code.c [["NumFunctions/length", "2.331002e-03"], ["avgParams", "2.500000e+00"], ["stdDevNumParams", "5.000000e-01"], ["nestingdepth", "3"], ["avgbranchingfactor", "1.000000e+00"]] 
born2code 2974486_5756407898963968_born2code.c [["NumFunctions/length", "1.226994e-03"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.444444e+00"]] 
caf 1460488_1483485_caf.c [["NumFunctions/length", "2.806361e-03"], ["avgParams", "1.333333e+00"], ["stdDevNumParams", "4.714045e-01"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.200000e+00"]] 
caf 1460488_1483488_caf.c [["NumFunctions/length", "3.819710e-03"], ["avgParams", "1.800000e+00"], ["stdDevNumParams", "7.483315e-01"], ["nestingdepth", "3"], ["avgbranchingfactor", "1.000000e+00"]] 
caf 1460488_1595491_caf.c [["NumFunctions/length", "1.986097e-03"], ["avgParams", "1.500000e+00"], ["stdDevNumParams", "5.000000e-01"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.000000e+00"]] 
caf 2270488_2449486_caf.c [["NumFunctions/length", "1.581028e-03"], ["avgParams", "1.500000e+00"], ["stdDevNumParams", "5.000000e-01"], ["nestingdepth", "7"], ["avgbranchingfactor", "1.125000e+00"]] 
caf 2270488_2453486_caf.c [["NumFunctions/length", "2.225932e-03"], ["avgParams", "1.250000e+00"], ["stdDevNumParams", "4.330127e-01"], ["nestingdepth", "3"], ["avgbranchingfactor", "1.000000e+00"]] 
caf 2270488_2463486_caf.c [["NumFunctions/length", "3.521127e-03"], ["avgParams", "1.250000e+00"], ["stdDevNumParams", "4.330127e-01"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.000000e+00"]] 
caf 2974486_5709773144064000_caf.c [["NumFunctions/length", "3.359462e-03"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "8.164966e-01"], ["nestingdepth", "2"], ["avgbranchingfactor", "1.000000e+00"]] 
caf 2974486_5756407898963968_caf.c [["NumFunctions/length", "1.477833e-03"], ["avgParams", "2.666667e+00"], ["stdDevNumParams", "1.699673e+00"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.833333e+00"]] 
chiguri 1460488_1483485_chiguri.c [["NumFunctions/length", "1.246883e-03"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.000000e+00"]] 
chiguri 1460488_1483488_chiguri.c [["NumFunctions/length", "1.928640e-03"], ["avgParams", "1.500000e+00"], ["stdDevNumParams", "5.000000e-01"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.166667e+00"]] 
chiguri 1460488_1595491_chiguri.c [["NumFunctions/length", "8.103728e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "7"], ["avgbranchingfactor", "1.125000e+00"]] 
chiguri 2270488_2449486_chiguri.c [["NumFunctions/length", "1.352265e-03"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.333333e+00"]] 
chiguri 2270488_2453486_chiguri.c [["NumFunctions/length", "7.207207e-04"], ["avgParams", "1.500000e+00"], ["stdDevNumParams", "5.000000e-01"], ["nestingdepth", "7"], ["avgbranchingfactor", "1.375000e+00"]] 
chiguri 2270488_2463486_chiguri.c [["NumFunctions/length", "1.776199e-03"], ["avgParams", "1.500000e+00"], ["stdDevNumParams", "5.000000e-01"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.000000e+00"]] 
chiguri 2974486_5709773144064000_chiguri.c [["NumFunctions/length", "1.010101e-03"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.000000e+00"]] 
chiguri 2974486_5756407898963968_chiguri.c [["NumFunctions/length", "8.361204e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.750000e+00"]] 
Chuchox.Jaraday 1460488_1483485_Chuchox.Jaraday.c [["NumFunctions/length", "1.293661e-03"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.333333e+00"]] 
Chuchox.Jaraday 1460488_1483488_Chuchox.Jaraday.c [["NumFunctions/length", "6.459948e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "7"], ["avgbranchingfactor", "1.333333e+00"]] 
Chuchox.Jaraday 1460488_1595491_Chuchox.Jaraday.c [["NumFunctions/length", "6.086427e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "8"], ["avgbranchingfactor", "1.000000e+00"]] 
Chuchox.Jaraday 2270488_2449486_Chuchox.Jaraday.c [["NumFunctions/length", "5.173306e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "8"], ["avgbranchingfactor", "1.555556e+00"]] 
Chuchox.Jaraday 2270488_2453486_Chuchox.Jaraday.c [["NumFunctions/length", "1.639613e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "10"], ["avgbranchingfactor", "1.310345e+00"]] 
Chuchox.Jaraday 2270488_2463486_Chuchox.Jaraday.c [["NumFunctions/length", "2.369668e-03"], ["avgParams", "1.333333e+00"], ["stdDevNumParams", "4.714045e-01"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.400000e+00"]] 
Chuchox.Jaraday 2974486_5709773144064000_Chuchox.Jaraday.c [["NumFunctions/length", "1.057082e-03"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.000000e+00"]] 
Chuchox.Jaraday 2974486_5756407898963968_Chuchox.Jaraday.c [["NumFunctions/length", "7.524454e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.428571e+00"]] 
chuckl0416 1460488_1483485_chuckl0416.c [["NumFunctions/length", "3.278689e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "30"], ["avgbranchingfactor", "1.000000e+00"]] 
chuckl0416 1460488_1483488_chuckl0416.c [["NumFunctions/length", "3.984064e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "9"], ["avgbranchingfactor", "1.300000e+00"]] 
chuckl0416 1460488_1595491_chuckl0416.c [["NumFunctions/length", "7.606491e-04"], ["avgParams", "3.000000e+00"], ["stdDevNumParams", "8.164966e-01"], ["nestingdepth", "10"], ["avgbranchingfactor", "1.157895e+00"]] 
chuckl0416 2270488_2449486_chuckl0416.c [["NumFunctions/length", "4.829751e-04"], ["avgParams", "1.000000e+00"], ["stdDevNumParams", "1.000000e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.590909e+00"]] 
chuckl0416 2270488_2453486_chuckl0416.c [["NumFunctions/length", "4.837929e-04"], ["avgParams", "1.000000e+00"], ["stdDevNumParams", "1.000000e+00"], ["nestingdepth", "8"], ["avgbranchingfactor", "2.047619e+00"]] 
chuckl0416 2270488_2463486_chuckl0416.c [["NumFunctions/length", "1.394700e-03"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "3"], ["avgbranchingfactor", "1.500000e+00"]] 
chuckl0416 2974486_5709773144064000_chuckl0416.c [["NumFunctions/length", "9.990010e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.000000e+00"]] 
chuckl0416 2974486_5756407898963968_chuckl0416.c [["NumFunctions/length", "1.434720e-03"], ["avgParams", "1.000000e+00"], ["stdDevNumParams", "1.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.250000e+00"]] 
Citachi 1460488_1483485_Citachi.c [["NumFunctions/length", "9.082652e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.400000e+00"]] 
